PK_UID,Trip_ID,Trip_Start_Timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles,Percent_Time_Chicago,Percent_Distance_Chicago,Pickup_Census_Tract,Dropoff_Census_Tract,Pickup_Community_Area,Dropoff_Community_Area,Fare,Tip,Additional_Charges,Trip_Total,Shared_Trip_Authorized,Shared_Trip_Match,Trips_Pooled,Pickup_Centroid_Latitude,Pickup_Centroid_Longitude,Pickup_Centroid_Location,Dropoff_Centroid_Latitude,Dropoff_Centroid_Longitude,Dropoff_Centroid_Location
4339003,d5ca99e49cfe1464eb9749242264871a148c370d,06/13/2024 09:30:00 PM,06/13/2024 09:45:00 PM,831,7.500000,1,1,,,44,35,10.000000,0,4.610000,14.610000,false,false,1,41.740206,-87.615970,POINT (-87.6159695226 41.7402057565),41.835118,-87.618678,POINT (-87.6186777673 41.8351179863)
5488958,c180fc286b8d5e86e67e0e88d8e2126476569e8a,06/08/2024 10:45:00 PM,06/08/2024 11:00:00 PM,878,5.500000,1,1,17031071200,17031031100,7,3,12.500000,2,1.230000,15.730000,false,false,1,41.921855,-87.646211,POINT (-87.6462109769 41.9218549112),41.972668,-87.663865,POINT (-87.6638654956 41.9726679555)
4033121,436beb08102f8ff4266b03a26bd01663f81168e7,06/14/2024 11:30:00 PM,06/14/2024 11:45:00 PM,923,5.700000,1,1,17031062300,17031081600,6,8,12.500000,0,1.230000,13.730000,false,false,1,41.941628,-87.661443,POINT (-87.6614433685 41.9416281),41.892073,-87.628874,POINT (-87.6288741572 41.8920726347)
7475216,736fde95568d621f5d4422d8cc2df57174007f97,06/01/2024 12:30:00 PM,06/01/2024 12:45:00 PM,965,4.200000,1,1,,,68,39,17.500000,0,1.230000,18.730000,false,false,1,41.777196,-87.642498,POINT (-87.6424975271 41.7771962546),41.808916,-87.596183,POINT (-87.5961833442 41.8089162826)
292768,a03beb1df43b4e5825627e8040203375041e7e2b,06/29/2024 08:15:00 PM,06/29/2024 08:30:00 PM,494,2.300000,1,1,17031062400,17031831000,6,22,10.000000,0,3.850000,13.850000,false,false,1,41.941556,-87.666289,POINT (-87.6662888874 41.941555829),41.916005,-87.675095,POINT (-87.6750951155 41.9160052737)
6600641,520317cc83ae651ef25946a7d794281a6ee8dc37,06/04/2024 07:45:00 PM,06/04/2024 08:15:00 PM,1436,12.200000,1,1,,,,76,22.500000,5,8.850000,36.350000,false,false,1,,,,41.980264,-87.913625,POINT (-87.913624596 41.9802643146)
5446282,575e3e6ff95b82598aab9b52779366eedd9db1e8,06/09/2024 01:15:00 AM,06/09/2024 01:30:00 AM,703,3.300000,1,1,,,23,25,10.000000,0,1.230000,11.230000,false,false,1,41.900070,-87.720918,POINT (-87.7209182385 41.9000696026),41.890609,-87.756047,POINT (-87.7560467111 41.8906088526)
2197520,14603b9dbce038520e407ef5067b2c096ae1f800,06/22/2024 12:45:00 PM,06/22/2024 01:00:00 PM,1741,9.500000,1,1,17031814200,17031839100,,32,17.500000,0,4.410000,21.910000,false,false,1,,,,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
4202179,00318adb8071ac5abe2e422506ed640d8af02d54,06/14/2024 01:30:00 PM,06/14/2024 02:00:00 PM,1463,5.700000,1,1,17031440101,17031390400,44,39,15.000000,0,6.090000,21.090000,false,false,1,41.748623,-87.601315,POINT (-87.6013151779 41.748623179),41.805925,-87.604059,POINT (-87.6040586249 41.8059249688)
466233,48b21a5012cc4c3aacc2967b8e7e294152325401,06/29/2024 09:30:00 AM,06/29/2024 09:45:00 AM,1030,4.800000,1,1,,,23,28,10.000000,0,3.440000,13.440000,false,false,1,41.900070,-87.720918,POINT (-87.7209182385 41.9000696026),41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
3736090,33395bbac620b454c708ce78f56af7877eedcbbd,06/15/2024 11:00:00 PM,06/15/2024 11:00:00 PM,605,2.000000,1,1,,,25,26,10.000000,0,3.910000,13.910000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.878594,-87.730232,POINT (-87.7302324284 41.8785943576)
6132260,90713795bf78054d90de421af36f9c44286516f0,06/06/2024 07:45:00 PM,06/06/2024 08:00:00 PM,440,1.700000,1,1,17031081500,17031080202,8,8,10.000000,0,5.110000,15.110000,false,false,1,41.892508,-87.626215,POINT (-87.6262149064 41.8925077809),41.905858,-87.630865,POINT (-87.6308650266 41.9058577688)
7220514,dd1b811b2d28dc83b656c16f74aa47e7e3c95533,06/02/2024 02:00:00 AM,06/02/2024 02:00:00 AM,517,2.500000,1,1,17031070300,17031241600,7,24,10.000000,0,4.030000,14.030000,false,false,1,41.929047,-87.651311,POINT (-87.6513108767 41.9290469366),41.906651,-87.665338,POINT (-87.6653376596 41.9066507664)
2133533,7868a653452105448a151e4bc4dcdb2688ab83fd,06/22/2024 04:30:00 PM,06/22/2024 05:00:00 PM,1351,10.400000,0,0,,,16,,17.500000,4,3.490000,24.990000,false,false,1,41.953582,-87.723452,POINT (-87.7234523905 41.9535821253),,,
1465757,6802b1fc7e626adcbd5328d868cc3fbd7c03aa30,06/25/2024 09:00:00 AM,06/25/2024 09:45:00 AM,3311,12.600000,1,1,17031809300,17031842200,,8,25.000000,0,7.280000,32.280000,false,false,1,,,,41.904935,-87.649907,POINT (-87.6499072264 41.9049353016)
2383009,95d4f45d1f23e96e92c77bea46eebf8af80235bc,06/21/2024 08:00:00 PM,06/21/2024 08:15:00 PM,978,2.400000,1,1,17031080202,17031070200,8,7,15.000000,0,2.980000,17.980000,false,false,1,41.905858,-87.630865,POINT (-87.6308650266 41.9058577688),41.929078,-87.646293,POINT (-87.6462934762 41.9290776551)
1820503,9345a10be7dc9ed3f009a97bffd7a58f9dfc2400,06/23/2024 04:15:00 PM,06/23/2024 05:15:00 PM,3726,15.800000,1,1,17031063302,17031980000,6,76,35.000000,0,9.190000,44.190000,false,false,1,41.934762,-87.639854,POINT (-87.6398538587 41.9347624564),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
4491542,240c0cb06bc343a8d40db8b7a122d1e8ef28bc12,06/13/2024 10:15:00 AM,06/13/2024 10:15:00 AM,183,0.900000,1,1,17031030500,17031030200,77,77,7.500000,3,1.230000,11.730000,false,false,1,41.987226,-87.664938,POINT (-87.6649377243 41.9872255578),41.994442,-87.665225,POINT (-87.6652247765 41.9944422482)
3916203,0602f6075781638ab0e3efd88561bed8ca9c51bb,06/15/2024 12:30:00 PM,06/15/2024 12:45:00 PM,1197,3.600000,1,1,17031062300,17031071500,6,7,10.000000,0,3.100000,13.100000,false,false,1,41.941628,-87.661443,POINT (-87.6614433685 41.9416281),41.914616,-87.631717,POINT (-87.6317173661 41.9146162864)
7020137,d6d334bf13e2fac6700d571ab5db588de0b61dde,06/02/2024 09:15:00 PM,06/02/2024 09:30:00 PM,837,2.700000,1,1,17031330100,17031081500,33,8,10.000000,0,3.990000,13.990000,false,false,1,41.859350,-87.617358,POINT (-87.6173580061 41.859349715),41.892508,-87.626215,POINT (-87.6262149064 41.8925077809)
851324,41d75827cd17a5466f2e1925d525e710f7c7bd0d,06/27/2024 09:30:00 PM,06/27/2024 10:00:00 PM,1593,6.100000,1,1,17031280400,17031063200,28,6,22.500000,0,6.810000,29.310000,false,false,1,41.886006,-87.671874,POINT (-87.671873941 41.8860057857),41.938391,-87.638575,POINT (-87.6385749205 41.9383912577)
1161646,99740de6ba11c18fa924d8b651ac48ccd776bf98,06/26/2024 03:45:00 PM,06/26/2024 04:00:00 PM,1013,5.100000,1,1,,,73,48,0.000000,0,3.250000,3.250000,false,false,1,41.717493,-87.648895,POINT (-87.6488950721 41.7174930361),41.729676,-87.572717,POINT (-87.5727171342 41.7296764229)
5944250,c93086aa4d01012b710bc3a6c05e0e61be77880e,06/07/2024 03:30:00 PM,06/07/2024 04:00:00 PM,2265,9.600000,1,1,17031040300,17031081401,4,8,17.500000,0,5.440000,22.940000,false,false,1,41.976812,-87.701941,POINT (-87.701941074 41.9768117505),41.895033,-87.619711,POINT (-87.6197106717 41.8950334495)
1680577,f42bde61c0f6a294c7dea223fe5ab46f94650d62,06/24/2024 08:45:00 AM,06/24/2024 09:00:00 AM,908,2.800000,1,1,17031320600,17031842200,32,8,12.500000,0,2.980000,15.480000,false,false,1,41.870607,-87.622173,POINT (-87.6221729369 41.8706073724),41.904935,-87.649907,POINT (-87.6499072264 41.9049353016)
6544640,cebb1d53e6e2de23df138b6845cba31dc2a68862,06/05/2024 04:30:00 AM,06/05/2024 04:45:00 AM,1205,17.000000,1,1,17031833000,17031980000,28,76,30.000000,0,13.460000,43.460000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
5196389,e9ffd53bb408710e772830699649071622e269e5,06/10/2024 02:30:00 AM,06/10/2024 02:45:00 AM,603,8.100000,1,1,17031980000,17031110502,76,11,17.500000,0,6.340000,23.840000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.970289,-87.759857,POINT (-87.759857019 41.970288894)
5908338,9c654c0c962f19f02c9041859ca7fb865db9d954,06/07/2024 05:45:00 PM,06/07/2024 06:30:00 PM,2488,15.700000,1,1,17031411000,17031833000,41,28,25.000000,0,9.420000,34.420000,false,false,1,41.790506,-87.583144,POINT (-87.5831437169 41.7905062613),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
2289271,e716713bb28914df76575fde3a72349fb4961749,06/22/2024 01:30:00 AM,06/22/2024 01:45:00 AM,611,2.400000,1,1,17031061100,17031071200,6,7,10.000000,0,1.230000,11.230000,false,false,1,41.949140,-87.656804,POINT (-87.6568039088 41.9491397709),41.921855,-87.646211,POINT (-87.6462109769 41.9218549112)
1528424,07b05497324a97a64e5f69f68560a1b396befcc7,06/24/2024 10:30:00 PM,06/24/2024 10:30:00 PM,521,1.500000,1,1,17031839000,17031081700,32,8,15.000000,0,2.150000,17.150000,false,false,1,41.871016,-87.631407,POINT (-87.6314065252 41.8710158803),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
3528239,f583a7baec4baf07a69f8663c0041249b60efbb3,06/16/2024 07:45:00 PM,06/16/2024 08:00:00 PM,1003,4.200000,1,1,17031081403,17031841100,8,34,20.000000,4,1.230000,25.230000,false,false,1,41.890922,-87.618868,POINT (-87.6188683546 41.8909220259),41.851018,-87.635092,POINT (-87.6350918563 41.8510178239)
7010676,dc08759cc96dd3f6f32a24a19ba8c240af659863,06/02/2024 10:00:00 PM,06/02/2024 10:00:00 PM,406,3.600000,0,1,17031980000,17031770700,76,,5.000000,1,10.700000,16.700000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.982775,-87.877305,POINT (-87.8773053996 41.9827750091)
2224488,88b440688c5029291098a756d27fb8716dc600fa,06/22/2024 10:45:00 AM,06/22/2024 11:30:00 AM,2050,10.000000,1,1,17031310600,17031661100,31,66,20.000000,0,4.950000,24.950000,false,false,1,41.856333,-87.659564,POINT (-87.6595642391 41.8563332167),41.760819,-87.702701,POINT (-87.7027008412 41.7608185316)
6115644,ace5be789871e3795cbbd1aead8078f3b4eeb37a,06/06/2024 09:00:00 PM,06/06/2024 09:15:00 PM,1119,3.400000,1,1,17031833000,17031241100,28,24,15.000000,0,5.170000,20.170000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.906639,-87.689580,POINT (-87.6895798343 41.9066385418)
4693514,c1233c4117fcd44cc8cfa5fa5e4ff245a607495b,06/12/2024 12:45:00 PM,06/12/2024 01:15:00 PM,1652,7.200000,1,1,,,8,14,17.500000,0,6.000000,23.500000,false,false,1,41.899602,-87.633308,POINT (-87.6333080367 41.899602111),41.968069,-87.721559,POINT (-87.7215590627 41.968069)
5948232,a5e0068611c474528955ed40bb6e389160bd84e8,06/07/2024 03:15:00 PM,06/07/2024 03:45:00 PM,2530,12.700000,1,1,17031980100,17031081201,56,8,52.500000,0,19.650000,72.150000,false,false,1,41.785999,-87.750934,POINT (-87.7509342894 41.785998518),41.899156,-87.626211,POINT (-87.6262105324 41.8991556134)
309527,1534060c28ef9122f893ee3b8b61cfca12c2e97c,06/29/2024 07:30:00 PM,06/29/2024 07:45:00 PM,1001,1.900000,1,1,17031081201,17031243500,8,24,7.500000,0,3.320000,10.820000,true,false,1,41.899156,-87.626211,POINT (-87.6262105324 41.8991556134),41.892658,-87.652534,POINT (-87.6525344838 41.8926581076)
2260752,8c1f4aec84ee74abdfad9c1923151cd9bb1fbbd6,06/22/2024 06:45:00 AM,06/22/2024 07:30:00 AM,1969,20.600000,0,0,,17031980000,,76,35.000000,7,12.840000,54.840000,false,false,1,,,,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
6591433,6be037dd92dc0623cefeb39202beb4a3d5affa39,06/04/2024 08:30:00 PM,06/04/2024 09:00:00 PM,1828,18.000000,1,1,17031980000,17031081401,76,8,37.500000,0,7.980000,45.480000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.895033,-87.619711,POINT (-87.6197106717 41.8950334495)
6981483,6416992c0998902a7422ae5a8e7ba6f973ee9fd2,06/03/2024 01:45:00 AM,06/03/2024 02:00:00 AM,885,7.400000,1,1,,,7,1,20.000000,0,1.230000,21.230000,false,false,1,41.922686,-87.649489,POINT (-87.6494887289 41.9226862843),42.009623,-87.670167,POINT (-87.6701668569 42.0096228806)
776556,08e309a49c13455203e3b76337258325920db44b,06/28/2024 08:15:00 AM,06/28/2024 08:15:00 AM,478,1.200000,1,1,17031281900,17031081700,28,8,7.500000,1,3.820000,12.320000,false,false,1,41.879255,-87.642649,POINT (-87.642648998 41.8792550844),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
4005036,cf5177308a19fddc824ef910f37ee33a3d5ca1f6,06/15/2024 01:15:00 AM,06/15/2024 01:30:00 AM,1126,8.400000,1,1,17031820400,17031252101,,25,30.000000,0,7.620000,37.620000,false,false,1,,,,41.875498,-87.769553,POINT (-87.7695533321 41.8754975076)
6342187,8c50e6f8166e47b01ecd3d8d83d8217ae5e6eff4,06/05/2024 10:15:00 PM,06/05/2024 10:30:00 PM,765,2.800000,1,1,17031220400,17031200402,22,20,15.000000,3,1.230000,19.230000,false,false,1,41.928432,-87.699969,POINT (-87.6999685912 41.9284315635),41.919635,-87.729679,POINT (-87.7296791339 41.9196352314)
1011855,8c48856a84ac53933a868e8c63ffc7f0fa0a25b2,06/27/2024 09:00:00 AM,06/27/2024 09:30:00 AM,1687,14.900000,1,1,17031750200,17031330100,75,33,32.500000,0,1.230000,33.730000,false,false,1,41.695652,-87.671406,POINT (-87.6714064978 41.695652247),41.859350,-87.617358,POINT (-87.6173580061 41.859349715)
4905312,4745b1d8078d4ac47dc3e6880d54f6f4250c10e5,06/11/2024 01:15:00 PM,06/11/2024 01:30:00 PM,439,1.500000,1,1,17031330100,17031839000,33,32,7.500000,3,3.400000,13.900000,false,false,1,41.859350,-87.617358,POINT (-87.6173580061 41.859349715),41.871016,-87.631407,POINT (-87.6314065252 41.8710158803)
4467485,81fe8a6d5132143508845427713a736ea7f74758,06/13/2024 12:15:00 PM,06/13/2024 12:30:00 PM,1112,4.200000,1,1,,,14,23,10.000000,5,7.270000,22.270000,false,false,1,41.968069,-87.721559,POINT (-87.7215590627 41.968069),41.900070,-87.720918,POINT (-87.7209182385 41.9000696026)
5394956,490ff269e947b7dc104cb43c62370bbee6a97164,06/09/2024 09:00:00 AM,06/09/2024 09:45:00 AM,2970,12.300000,1,1,17031809300,17031838100,,28,50.000000,8,7.360000,65.360000,false,false,1,,,,41.878667,-87.671654,POINT (-87.6716536214 41.8786674201)
5960617,0f151a39d789d0cffe596006de31769d88e9c47e,06/07/2024 02:30:00 PM,06/07/2024 02:45:00 PM,758,3.100000,1,1,17031242100,17031839100,24,32,15.000000,0,2.980000,17.980000,false,false,1,41.899670,-87.669838,POINT (-87.6698377982 41.8996701799),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
377221,b535a1be67c837ff7177cab4866f6452e342b7d2,06/29/2024 03:45:00 PM,06/29/2024 04:00:00 PM,341,0.600000,1,1,17031842300,17031243500,24,24,10.000000,0,1.230000,11.230000,false,false,1,41.898306,-87.653614,POINT (-87.6536139825 41.8983058696),41.892658,-87.652534,POINT (-87.6525344838 41.8926581076)
2223775,ba184557f2d37cfc0751412f15af38aa89ea4979,06/22/2024 10:45:00 AM,06/22/2024 11:00:00 AM,800,3.500000,1,1,17031081000,17031063302,8,6,25.000000,7,1.230000,33.230000,false,false,1,41.900266,-87.632109,POINT (-87.6321092196 41.9002656868),41.934762,-87.639854,POINT (-87.6398538587 41.9347624564)
1894116,a82a808050a585eaa3832cd771747b38c946664c,06/23/2024 10:30:00 AM,06/23/2024 11:00:00 AM,1310,7.800000,1,1,17031490901,17031700501,49,70,0.000000,0,4.110000,4.110000,false,false,1,41.696058,-87.616268,POINT (-87.6162675703 41.6960577638),41.746216,-87.690341,POINT (-87.6903405275 41.7462155842)
2668543,0361800198835d53df204cb7c5ad187682a98cb1,06/20/2024 07:00:00 PM,06/20/2024 07:15:00 PM,889,4.300000,1,1,,,69,71,10.000000,0,6.180000,16.180000,false,false,1,41.763247,-87.616134,POINT (-87.6161341112 41.7632467988),41.744205,-87.656306,POINT (-87.6563059862 41.7442051463)
6893194,deb3b002bf26a837b34b8fa5b99aa80c0ef2b6be,06/03/2024 12:45:00 PM,06/03/2024 01:15:00 PM,2204,13.200000,1,1,17031831500,17031320400,19,32,20.000000,0,4.570000,24.570000,false,false,1,41.927580,-87.788009,POINT (-87.7880088189 41.9275798469),41.877406,-87.621972,POINT (-87.6219716519 41.8774061234)
2137459,86fb80ba57a8ed2b951bd356efc9c7eee6d7eb92,06/22/2024 04:15:00 PM,06/22/2024 04:45:00 PM,1329,5.000000,1,1,,,35,8,12.500000,0,3.460000,15.960000,false,false,1,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
5580355,db5ee2320b5f933827914a7575549c096e9990c7,06/08/2024 06:15:00 PM,06/08/2024 06:15:00 PM,425,1.500000,1,1,17031839100,17031841900,32,28,17.500000,0,1.230000,18.730000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.867902,-87.642959,POINT (-87.6429586652 41.8679024175)
440016,1e75163c4a4ae0aac4a54857df84ff39571c8769,06/29/2024 11:45:00 AM,06/29/2024 12:30:00 PM,2172,9.700000,1,1,17031020801,17031839100,2,32,22.500000,0,4.410000,26.910000,false,false,1,41.986809,-87.694415,POINT (-87.6944151909 41.9868086263),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
511101,ceba4e35f9298c838b85849e86544d07e9bcbb97,06/29/2024 01:45:00 AM,06/29/2024 02:00:00 AM,487,2.500000,1,1,17031080300,17031832300,8,22,20.000000,0,3.710000,23.710000,false,false,1,41.907492,-87.635760,POINT (-87.6357600901 41.9074919303),41.919225,-87.671446,POINT (-87.671445766 41.9192250505)
4231551,cfe81c8331d8c8a32597be41062479c3df4b2ce9,06/14/2024 11:00:00 AM,06/14/2024 11:00:00 AM,567,2.200000,1,1,,,35,33,7.500000,0,2.460000,9.960000,false,false,1,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863),41.857184,-87.620335,POINT (-87.6203346241 41.8571838585)
26352,b73c6b4f06cafaa0b4a7b789c55f00360d98fbca,06/30/2024 07:30:00 PM,06/30/2024 07:45:00 PM,1347,5.200000,1,1,,,25,29,7.500000,0,5.700000,13.200000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.860190,-87.717220,POINT (-87.7172201 41.8601900192)
4871837,e6916a3c43b8be3bd3ce822d933091f2d867de62,06/11/2024 04:00:00 PM,06/11/2024 05:00:00 PM,3030,17.700000,1,1,,,42,4,32.500000,7,5.690000,45.190000,false,false,1,41.778877,-87.594925,POINT (-87.5949254391 41.7788768603),41.975171,-87.687516,POINT (-87.6875155152 41.9751709433)
5071689,6154f8660e3acf5ff456132f2321cac40cc62269,06/10/2024 04:45:00 PM,06/10/2024 05:00:00 PM,1022,3.400000,1,1,,,6,16,12.500000,0,1.230000,13.730000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),41.953582,-87.723452,POINT (-87.7234523905 41.9535821253)
1685318,71533e8a0e1f4116d28265bb14948160c93e32d2,06/24/2024 08:30:00 AM,06/24/2024 09:15:00 AM,2099,14.300000,1,1,,,23,76,77.500000,0,6.230000,83.730000,false,false,1,41.900070,-87.720918,POINT (-87.7209182385 41.9000696026),41.980264,-87.913625,POINT (-87.913624596 41.9802643146)
3267626,a927aa79e05b1d78476df54a3a46d8f6934247fe,06/18/2024 07:00:00 AM,06/18/2024 07:30:00 AM,2030,14.000000,1,1,,,20,40,30.000000,0,6.810000,36.810000,false,false,1,41.924347,-87.734740,POINT (-87.7347397536 41.9243470769),41.792357,-87.617931,POINT (-87.6179313803 41.7923572233)
7440256,0464f44e64961bd6d37fa5a485ae9ac8764c75ef,06/01/2024 02:45:00 PM,06/01/2024 03:30:00 PM,2453,18.400000,1,1,,,72,8,25.000000,0,7.410000,32.410000,false,false,1,41.713149,-87.675075,POINT (-87.6750753124 41.713148612),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
1523194,2734722279f5b6f2595ab213458b674e70bc4cd5,06/24/2024 11:00:00 PM,06/24/2024 11:15:00 PM,543,4.300000,1,1,17031081700,17031310300,8,31,10.000000,0,1.230000,11.230000,false,false,1,41.892042,-87.631864,POINT (-87.6318639497 41.8920421365),41.856144,-87.648978,POINT (-87.6489783241 41.8561441046)
7043010,910fbcd5e863c865cc60856b7e8dcf971781d7f0,06/02/2024 07:30:00 PM,06/02/2024 07:45:00 PM,1085,3.400000,1,1,17031841000,17031081600,33,8,22.500000,6,6.390000,34.890000,false,false,1,41.849247,-87.624135,POINT (-87.6241352979 41.8492467545),41.892073,-87.628874,POINT (-87.6288741572 41.8920726347)
2109384,4f3d1566875e7c3d0822a0d1e7ba74ec8a009c54,06/22/2024 05:45:00 PM,06/22/2024 06:15:00 PM,1356,6.300000,1,1,,,16,24,15.000000,0,5.060000,20.060000,false,false,1,41.953582,-87.723452,POINT (-87.7234523905 41.9535821253),41.901207,-87.676356,POINT (-87.6763559892 41.9012069941)
2432416,5f278be53ca1c5f371d93da26a3540c4702399ec,06/21/2024 05:30:00 PM,06/21/2024 06:00:00 PM,2018,9.100000,1,0,,,4,,25.000000,7,4.870000,36.870000,false,false,1,41.975171,-87.687516,POINT (-87.6875155152 41.9751709433),,,
4772781,b63c46c7f089bc184dde36d6323e2578d11a5ce1,06/12/2024 04:30:00 AM,06/12/2024 04:45:00 AM,887,8.200000,1,1,17031410500,17031833000,41,28,12.500000,5,4.130000,21.630000,false,false,1,41.797827,-87.603746,POINT (-87.6037457654 41.7978270187),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
3492284,98a3b975ac21110a0c94ee30413ddc65316ec7ec,06/16/2024 11:45:00 PM,06/16/2024 11:45:00 PM,369,1.600000,1,1,17031031100,17031060900,3,6,7.500000,0,2.920000,10.420000,false,false,1,41.972668,-87.663865,POINT (-87.6638654956 41.9726679555),41.949829,-87.643965,POINT (-87.6439653703 41.949829346)
737069,ff1d08794eed0df098ff2a9644cc74882e4f0a13,06/28/2024 11:15:00 AM,06/28/2024 11:15:00 AM,456,2.100000,1,1,,,,56,7.500000,3,1.230000,11.730000,false,false,1,,,,41.792592,-87.769615,POINT (-87.7696154528 41.7925923603)
7135383,62a3fae7f4be56c586e6dde74ff05be6432a67f0,06/02/2024 12:45:00 PM,06/02/2024 01:00:00 PM,1031,4.700000,1,1,,,38,43,15.000000,0,1.230000,16.230000,false,false,1,41.812949,-87.617860,POINT (-87.6178596758 41.8129489392),41.761578,-87.572782,POINT (-87.5727819867 41.7615779081)
1987007,7c4828ee9c6bdb4d274db9445c30d049bbea2bed,06/22/2024 11:45:00 PM,06/23/2024 12:00:00 AM,1099,6.400000,1,1,,,39,32,50.000000,0,1.230000,51.230000,false,false,1,41.808916,-87.596183,POINT (-87.5961833442 41.8089162826),41.878866,-87.625192,POINT (-87.6251921424 41.8788655841)
6446154,49762b012287ccb02ed42ba89043df3a559f2b39,06/05/2024 02:15:00 PM,06/05/2024 02:45:00 PM,1837,11.600000,0,0,,,25,,20.000000,0,4.140000,24.140000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),,,
2281813,e69e2c7175d6e2e5539c5e68d9fd119f741e9ea1,06/22/2024 02:15:00 AM,06/22/2024 02:15:00 AM,205,0.900000,1,1,17031020500,17031030300,2,77,2.500000,0,2.690000,5.190000,false,false,1,42.001313,-87.684198,POINT (-87.684198195 42.0013132491),41.994381,-87.672538,POINT (-87.672538401 41.9943810196)
4356125,c182d384f35417363d48ff4a892888753209660f,06/13/2024 08:15:00 PM,06/13/2024 08:30:00 PM,859,5.700000,1,1,,,28,35,20.000000,0,5.940000,25.940000,false,false,1,41.874005,-87.663518,POINT (-87.6635175498 41.874005383),41.835118,-87.618678,POINT (-87.6186777673 41.8351179863)
